Image name,Contains figure,Asks for proof,Dependencies,LatexOutput,Reference,GUID,Type,Seq,PT,OriginalName
"Topology, Calculus and Approximation-Vilmos Komornik_216_solution_part_1.png",FALSE,TRUE,,,,89dd79f9-6c5d-40ea-981c-0d957ff6aa6d,S,216,1,"Topology, Calculus and Approximation-Vilmos Komornik_216_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_216_solution_part_2.png",FALSE,TRUE,,,,74405ad8-5a24-4674-ae59-62ed13c583b7,S,216,2,"Topology, Calculus and Approximation-Vilmos Komornik_216_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_216_solution_part_3.png",FALSE,TRUE,,,,4cf0e47b-f8ee-44f8-992d-80cceaa5303d,S,216,3,"Topology, Calculus and Approximation-Vilmos Komornik_216_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_217_problem.png",FALSE,TRUE,,,,4fdfac85-b7b0-4e78-92c4-d62b96be8105,P,217,0,"Topology, Calculus and Approximation-Vilmos Komornik_217_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_217_solution.png",FALSE,TRUE,,,,75080d65-6895-48b7-ac16-ec33d02b0a77,S,217,0,"Topology, Calculus and Approximation-Vilmos Komornik_217_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_218_problem.png",FALSE,TRUE,,,,eeabfa9e-0de5-45ad-bedc-1bb485f7c68b,P,218,0,"Topology, Calculus and Approximation-Vilmos Komornik_218_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_1.png",FALSE,TRUE,,,,39f7cfeb-635e-444b-b8c8-30d8c8c667e7,S,218,1,"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_2.png",FALSE,TRUE,,,,e3b4c8e8-3462-434f-ace4-e5000747bf6f,S,218,2,"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_3.png",FALSE,TRUE,,,,4b264e16-bf79-4670-8d76-4c7c3394e025,S,218,3,"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_4.png",FALSE,TRUE,,,,c6f96637-3618-4798-a160-119f8c34c28a,S,218,4,"Topology, Calculus and Approximation-Vilmos Komornik_218_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_219_problem.png",FALSE,TRUE,,,,5db5723c-1240-4ee5-8670-18e45e986641,P,219,0,"Topology, Calculus and Approximation-Vilmos Komornik_219_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_219_solution.png",FALSE,TRUE,,,,3fa031d7-f2fc-4b9a-a812-2bf4654545d2,S,219,0,"Topology, Calculus and Approximation-Vilmos Komornik_219_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_220_problem_part_1.png",FALSE,TRUE,,,,60fe8b44-b34f-427b-ab5a-02b1447a5168,P,220,1,"Topology, Calculus and Approximation-Vilmos Komornik_220_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_220_problem_part_2.png",FALSE,TRUE,,,,3c21532d-dc36-4b79-b8c7-725872be4ce6,P,220,2,"Topology, Calculus and Approximation-Vilmos Komornik_220_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_220_solution_part_1.png",FALSE,TRUE,,,,6609fabd-6a7c-4def-a85f-c6abf975d0d9,S,220,1,"Topology, Calculus and Approximation-Vilmos Komornik_220_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_220_solution_part_2.png",FALSE,TRUE,,,,a85a88e9-76d2-4964-816d-1ae8c3af14f5,S,220,2,"Topology, Calculus and Approximation-Vilmos Komornik_220_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_221_problem.png",FALSE,TRUE,,,,2ae527bc-c428-4b9e-85a7-ba43f900b4a8,P,221,0,"Topology, Calculus and Approximation-Vilmos Komornik_221_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_221_solution.png",FALSE,TRUE,,,,d0bffeb0-1140-454b-b4b6-dec39e350164,S,221,0,"Topology, Calculus and Approximation-Vilmos Komornik_221_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_222_problem.png",FALSE,TRUE,,,,17328c09-5559-40de-8bcd-2dae6389eec3,P,222,0,"Topology, Calculus and Approximation-Vilmos Komornik_222_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_222_solution.png",FALSE,TRUE,,,,c7286656-4b9c-4f93-a1ca-0679388734d4,S,222,0,"Topology, Calculus and Approximation-Vilmos Komornik_222_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_223_problem.png",FALSE,TRUE,,,,cdabca4c-0f43-4263-8fd3-305034393b6c,P,223,0,"Topology, Calculus and Approximation-Vilmos Komornik_223_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_223_solution_part_1.png",FALSE,TRUE,,,,1ab0869a-af72-4448-9653-dffde108c35d,S,223,1,"Topology, Calculus and Approximation-Vilmos Komornik_223_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_223_solution_part_2.png",FALSE,TRUE,,,,0cc8479b-4c73-4e04-8658-1b22e16b2d07,S,223,2,"Topology, Calculus and Approximation-Vilmos Komornik_223_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_223_solution_part_3.png",FALSE,TRUE,,,,fbdc3455-f336-41cd-a843-74ca549dd9cf,S,223,3,"Topology, Calculus and Approximation-Vilmos Komornik_223_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_224_problem.png",FALSE,TRUE,,,,64c5e1eb-87e9-4102-a161-f8042d563149,P,224,0,"Topology, Calculus and Approximation-Vilmos Komornik_224_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_224_solution.png",FALSE,TRUE,,,,bb3d04c9-65ea-48cf-b4a2-78accf7dbfad,S,224,0,"Topology, Calculus and Approximation-Vilmos Komornik_224_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_225_problem.png",FALSE,TRUE,,,,f896d45d-fec4-45d8-aff0-2cc789c89b3a,P,225,0,"Topology, Calculus and Approximation-Vilmos Komornik_225_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_225_solution_part_1.png",FALSE,TRUE,,,,ce1275d9-915a-4645-b474-b34d8a193bf8,S,225,1,"Topology, Calculus and Approximation-Vilmos Komornik_225_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_225_solution_part_2.png",FALSE,TRUE,,,,3cf031db-f6c2-450e-a7d4-339a1f49948b,S,225,2,"Topology, Calculus and Approximation-Vilmos Komornik_225_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_226_problem.png",FALSE,TRUE,,,,e6c0063b-85a2-44e5-9469-17ec8b884b8a,P,226,0,"Topology, Calculus and Approximation-Vilmos Komornik_226_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_1.png",FALSE,TRUE,,,,1af20c33-f390-4b00-99db-64a7aee03fc6,S,226,1,"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_2.png",FALSE,TRUE,,,,12ef02e9-bfc2-4be2-a6ef-b145de509b9c,S,226,2,"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_3.png",FALSE,TRUE,,,,e3aed216-0922-43f7-a3eb-d4d90d27e957,S,226,3,"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_4.png",FALSE,TRUE,,,,5a7c9d29-f006-4272-bddd-5a745d9455ea,S,226,4,"Topology, Calculus and Approximation-Vilmos Komornik_226_solution_part_4.png"
"Topology, Calculus and Approximation-Vilmos Komornik_227_problem.png",FALSE,TRUE,,,,aa4d0a8a-67c7-4245-a68b-a3a064cc4022,P,227,0,"Topology, Calculus and Approximation-Vilmos Komornik_227_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_227_solution_part_1.png",FALSE,TRUE,,,,5b27e9ab-5032-4aa0-87f2-c0a914a8fa2e,S,227,1,"Topology, Calculus and Approximation-Vilmos Komornik_227_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_227_solution_part_2.png",FALSE,TRUE,,,,fe1f88d5-f61a-47bd-bc2c-cc600b227db3,S,227,2,"Topology, Calculus and Approximation-Vilmos Komornik_227_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_228_problem.png",FALSE,TRUE,,,,2a6ad201-85b5-4a88-8428-98e8efabecef,P,228,0,"Topology, Calculus and Approximation-Vilmos Komornik_228_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_228_solution_part_1.png",FALSE,TRUE,,,,e5b74491-41a1-4d35-b719-00de99df7447,S,228,1,"Topology, Calculus and Approximation-Vilmos Komornik_228_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_228_solution_part_2.png",FALSE,TRUE,,,,492c985f-cfa0-44da-86d5-200d324b551b,S,228,2,"Topology, Calculus and Approximation-Vilmos Komornik_228_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_229_problem.png",FALSE,TRUE,,,,6bff9294-c6cc-42fc-9ed8-02952d29a4ee,P,229,0,"Topology, Calculus and Approximation-Vilmos Komornik_229_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_229_solution_part_1.png",FALSE,TRUE,,,,16e872ae-f8b7-45b1-bb00-dd81b52e8d88,S,229,1,"Topology, Calculus and Approximation-Vilmos Komornik_229_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_229_solution_part_2.png",FALSE,TRUE,,,,dd144dd3-9659-4cba-83a6-23c8941e099e,S,229,2,"Topology, Calculus and Approximation-Vilmos Komornik_229_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_229_solution_part_3.png",FALSE,TRUE,,,,a349b146-f263-440e-9335-95127b72d0a2,S,229,3,"Topology, Calculus and Approximation-Vilmos Komornik_229_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_230_problem_part_1.png",FALSE,TRUE,,,,be9f1203-3227-4a90-b0a2-90d818118c2e,P,230,1,"Topology, Calculus and Approximation-Vilmos Komornik_230_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_230_problem_part_2.png",FALSE,TRUE,,,,5432d9eb-be5f-4d1a-a916-4ee3fafa2033,P,230,2,"Topology, Calculus and Approximation-Vilmos Komornik_230_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_230_solution.png",FALSE,TRUE,,,,375b9a53-7da8-4ca9-bb5d-90df9fbcbaa6,S,230,0,"Topology, Calculus and Approximation-Vilmos Komornik_230_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_231_problem.png",FALSE,TRUE,,,,99e208b7-b67b-457c-9669-c28a5f42d584,P,231,0,"Topology, Calculus and Approximation-Vilmos Komornik_231_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_231_solution_part_1.png",FALSE,TRUE,,,,5ee9e5fe-593f-4ce2-8403-847c847434db,S,231,1,"Topology, Calculus and Approximation-Vilmos Komornik_231_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_231_solution_part_2.png",FALSE,TRUE,,,,e782586f-ee22-43f7-80aa-f7a02f6ef1f3,S,231,2,"Topology, Calculus and Approximation-Vilmos Komornik_231_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_232_problem_part_1.png",TRUE,TRUE,,,,f3102d38-1907-4855-a411-18362241b099,P,232,1,"Topology, Calculus and Approximation-Vilmos Komornik_232_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_232_problem_part_2.png",FALSE,TRUE,,,,beeb5fe3-8a00-4092-8c69-bf29888ee86f,P,232,2,"Topology, Calculus and Approximation-Vilmos Komornik_232_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_232_solution_part_1.png",FALSE,TRUE,,,,d07a618f-552f-49a1-b79d-188cf89217cd,S,232,1,"Topology, Calculus and Approximation-Vilmos Komornik_232_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_232_solution_part_2.png",FALSE,TRUE,,,,cda1e519-a5d0-4348-b05a-9470354b3b3d,S,232,2,"Topology, Calculus and Approximation-Vilmos Komornik_232_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_233_problem.png",FALSE,FALSE,,,,82155b03-d202-4b3a-9d06-9c83321ec235,P,233,0,"Topology, Calculus and Approximation-Vilmos Komornik_233_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_233_solution.png",FALSE,FALSE,,,,59a3fa28-b058-4127-bb23-93f4c7c24623,S,233,0,"Topology, Calculus and Approximation-Vilmos Komornik_233_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_234_problem.png",FALSE,TRUE,,,,83f165c5-038e-4dde-9e83-08132bf65506,P,234,0,"Topology, Calculus and Approximation-Vilmos Komornik_234_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_234_solution.png",FALSE,TRUE,,,,7c09f9cc-a9cd-46f4-817a-14152fad0c30,S,234,0,"Topology, Calculus and Approximation-Vilmos Komornik_234_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_235_problem.png",FALSE,TRUE,,,,b158197b-2d81-4042-98aa-a8f2abd07b20,P,235,0,"Topology, Calculus and Approximation-Vilmos Komornik_235_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_235_solution.png",FALSE,TRUE,,,,94fd9ae9-6453-449c-9e59-02d5a8b12b4e,S,235,0,"Topology, Calculus and Approximation-Vilmos Komornik_235_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_236_problem.png",FALSE,TRUE,,,,316a85d4-0720-4a7f-98d6-506b8460022e,P,236,0,"Topology, Calculus and Approximation-Vilmos Komornik_236_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_236_solution_part_1.png",FALSE,TRUE,,,,49f8e656-88b0-48d6-9e8b-dfef8c918f13,S,236,1,"Topology, Calculus and Approximation-Vilmos Komornik_236_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_236_solution_part_2.png",FALSE,TRUE,,,,727f37e0-42e0-4d86-92ca-452b973ddaa9,S,236,2,"Topology, Calculus and Approximation-Vilmos Komornik_236_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_237_problem.png",FALSE,TRUE,,,,2e60718d-9e99-4889-a3d0-2c956a1eec85,P,237,0,"Topology, Calculus and Approximation-Vilmos Komornik_237_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_237_solution_part_1.png",FALSE,TRUE,,,,b5946b42-ea75-4243-8b32-9e6e0bd3fe80,S,237,1,"Topology, Calculus and Approximation-Vilmos Komornik_237_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_237_solution_part_2.png",FALSE,TRUE,,,,b92ac651-d711-4e3e-8267-25ad3d30ddc2,S,237,2,"Topology, Calculus and Approximation-Vilmos Komornik_237_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_238_problem.png",FALSE,TRUE,,,,5da3b70a-b08d-418f-ae86-9bfb617bfd3c,P,238,0,"Topology, Calculus and Approximation-Vilmos Komornik_238_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_238_solution_part_1.png",FALSE,TRUE,,,,cfb204fa-5df3-4d48-9289-cfc6f5459d3a,S,238,1,"Topology, Calculus and Approximation-Vilmos Komornik_238_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_238_solution_part_2.png",FALSE,TRUE,,,,1909e0ea-4d6f-4cef-b31e-fd5128cc2382,S,238,2,"Topology, Calculus and Approximation-Vilmos Komornik_238_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_239_problem.png",FALSE,TRUE,,,,226fcec4-f9f1-4f42-a549-8604f3132296,P,239,0,"Topology, Calculus and Approximation-Vilmos Komornik_239_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_239_solution.png",FALSE,TRUE,,,,08a87cd2-1d1a-4845-805e-2b5a33cb7fe1,S,239,0,"Topology, Calculus and Approximation-Vilmos Komornik_239_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_240_problem.png",FALSE,TRUE,,,,3594261f-927e-4661-8898-63b6c7524217,P,240,0,"Topology, Calculus and Approximation-Vilmos Komornik_240_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_240_solution.png",FALSE,TRUE,,,,09ab048d-1490-4b3a-945c-28fc26ebabc7,S,240,0,"Topology, Calculus and Approximation-Vilmos Komornik_240_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_241_problem.png",FALSE,TRUE,,,,dc2419a7-d784-4031-9d6d-359fc655c05d,P,241,0,"Topology, Calculus and Approximation-Vilmos Komornik_241_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_241_solution.png",FALSE,TRUE,,,,8c1f6b0b-b19b-45da-849c-277730be807c,S,241,0,"Topology, Calculus and Approximation-Vilmos Komornik_241_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_242_problem_part_1.png",FALSE,TRUE,,,,81c6d4ff-0721-4402-aef4-24ca5d7cebb5,P,242,1,"Topology, Calculus and Approximation-Vilmos Komornik_242_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_242_problem_part_2.png",FALSE,TRUE,,,,8ae78459-0d94-4c4e-b90f-c524b6a32d36,P,242,2,"Topology, Calculus and Approximation-Vilmos Komornik_242_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_242_solution.png",FALSE,TRUE,,,,8382429c-cebb-4ffe-8650-f4a99d40223f,S,242,0,"Topology, Calculus and Approximation-Vilmos Komornik_242_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_243_problem.png",FALSE,TRUE,,,,4a4eead7-73eb-489d-ad8d-adc2f1c0d32b,P,243,0,"Topology, Calculus and Approximation-Vilmos Komornik_243_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_243_solution_part_1.png",FALSE,TRUE,,,,086242d4-d881-485b-8667-f655d1cd3668,S,243,1,"Topology, Calculus and Approximation-Vilmos Komornik_243_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_243_solution_part_2.png",FALSE,TRUE,,,,782dc52f-a461-433b-9ca3-e70c5e889d4e,S,243,2,"Topology, Calculus and Approximation-Vilmos Komornik_243_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_243_solution_part_3.png",FALSE,TRUE,,,,327d9549-1d1a-4c84-b608-5e90e11fb0bd,S,243,3,"Topology, Calculus and Approximation-Vilmos Komornik_243_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_244_problem.png",FALSE,TRUE,,,,35f6d1cf-c8bb-493e-934d-2dc59edbe328,P,244,0,"Topology, Calculus and Approximation-Vilmos Komornik_244_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_244_solution_part_1.png",FALSE,TRUE,,,,42e29e0a-4d32-4b55-a120-190531ad1523,S,244,1,"Topology, Calculus and Approximation-Vilmos Komornik_244_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_244_solution_part_2.png",TRUE,TRUE,,,,7e6b005f-0c81-418b-8230-6c984bc0718c,S,244,2,"Topology, Calculus and Approximation-Vilmos Komornik_244_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_245_problem.png",FALSE,TRUE,,,,ea37157c-ca54-4935-9b4c-053909a2e120,P,245,0,"Topology, Calculus and Approximation-Vilmos Komornik_245_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_245_solution_part_1.png",FALSE,TRUE,,,,d0016233-66c6-4331-8072-56f9fa537bab,S,245,1,"Topology, Calculus and Approximation-Vilmos Komornik_245_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_245_solution_part_2.png",FALSE,TRUE,,,,450739ab-b5fe-4565-860b-31370d8fd5c3,S,245,2,"Topology, Calculus and Approximation-Vilmos Komornik_245_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_245_solution_part_3.png",FALSE,TRUE,,,,31b75344-b89f-44ba-b0e9-2c0ee9b1255d,S,245,3,"Topology, Calculus and Approximation-Vilmos Komornik_245_solution_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_246_problem.png",FALSE,TRUE,,,,a0318427-f4dd-49f3-b850-2059ea9c63ff,P,246,0,"Topology, Calculus and Approximation-Vilmos Komornik_246_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_246_solution.png",FALSE,TRUE,,,,761d88de-472a-4cb6-a1c1-a0a8a37fe71b,S,246,0,"Topology, Calculus and Approximation-Vilmos Komornik_246_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_247_problem.png",TRUE,TRUE,,,,e865cdd3-7bf0-4bdd-a59d-80d11a69ab75,P,247,0,"Topology, Calculus and Approximation-Vilmos Komornik_247_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_247_solution_part_1.png",FALSE,TRUE,,,,682c6fde-44fd-4c30-8a63-16542070746d,S,247,1,"Topology, Calculus and Approximation-Vilmos Komornik_247_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_247_solution_part_2.png",FALSE,TRUE,,,,848aac72-616f-45ad-90f0-0c358e54a85e,S,247,2,"Topology, Calculus and Approximation-Vilmos Komornik_247_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_248_problem.png",FALSE,FALSE,,,,cb88aa79-d997-4bcd-8cd2-f68b9dd85709,P,248,0,"Topology, Calculus and Approximation-Vilmos Komornik_248_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_248_solution.png",FALSE,FALSE,,,,aa890c06-ee4d-4853-b769-14b41f0585f3,S,248,0,"Topology, Calculus and Approximation-Vilmos Komornik_248_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_249_problem_part_1.png",FALSE,TRUE,,,,af4def85-f7f9-4f3c-8bfc-e68198e6d746,P,249,1,"Topology, Calculus and Approximation-Vilmos Komornik_249_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_249_problem_part_2.png",FALSE,TRUE,,,,cc3198bc-69e7-437e-bb92-ed1a48cde162,P,249,2,"Topology, Calculus and Approximation-Vilmos Komornik_249_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_249_problem_part_3.png",FALSE,TRUE,,,,58134c26-c968-41ef-ba41-428f97f52ea9,P,249,3,"Topology, Calculus and Approximation-Vilmos Komornik_249_problem_part_3.png"
"Topology, Calculus and Approximation-Vilmos Komornik_249_solution.png",FALSE,TRUE,,,,812f17b3-c9dd-45da-bfe4-f090d0e1b321,S,249,0,"Topology, Calculus and Approximation-Vilmos Komornik_249_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_250_problem_part_1.png",FALSE,TRUE,,,,7b0a04ca-8696-4334-9dda-009a85cb5b08,P,250,1,"Topology, Calculus and Approximation-Vilmos Komornik_250_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_250_problem_part_2.png",FALSE,TRUE,,,,6bce4c1c-9bea-4816-ad47-5fc6e76a10ed,P,250,2,"Topology, Calculus and Approximation-Vilmos Komornik_250_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_250_solution.png",FALSE,TRUE,,,,3af5ffca-70ac-4df4-ab46-4b0b96abf4b8,S,250,0,"Topology, Calculus and Approximation-Vilmos Komornik_250_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_251_problem.png",FALSE,TRUE,,,,41255daa-59f9-4550-840b-6f2253111071,P,251,0,"Topology, Calculus and Approximation-Vilmos Komornik_251_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_251_solution_part_1.png",FALSE,TRUE,,,,0887ad9f-b6dc-42e5-861c-5aab008c6b37,S,251,1,"Topology, Calculus and Approximation-Vilmos Komornik_251_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_251_solution_part_2.png",FALSE,TRUE,,,,5e33df4e-3754-44ce-82e4-bddee6a3ab6b,S,251,2,"Topology, Calculus and Approximation-Vilmos Komornik_251_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_252_problem.png",FALSE,TRUE,,,,67d1d60d-962f-414d-9db9-ee8429dedf67,P,252,0,"Topology, Calculus and Approximation-Vilmos Komornik_252_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_252_solution_part_1.png",FALSE,TRUE,,,,a8890ef8-331f-4f40-a2ad-737e00338653,S,252,1,"Topology, Calculus and Approximation-Vilmos Komornik_252_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_252_solution_part_2.png",FALSE,TRUE,,,,79c0b772-71d2-4065-98d4-a98418883c2c,S,252,2,"Topology, Calculus and Approximation-Vilmos Komornik_252_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_253_problem_part_1.png",FALSE,TRUE,,,,217ef7e3-f0ba-4944-b274-ece99eab2d7a,P,253,1,"Topology, Calculus and Approximation-Vilmos Komornik_253_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_253_problem_part_2.png",FALSE,TRUE,,,,69057631-b140-465d-bcfa-7af4a0d5b710,P,253,2,"Topology, Calculus and Approximation-Vilmos Komornik_253_problem_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_253_solution_part_1.png",FALSE,TRUE,,,,24a75b28-dc4e-45ce-b584-42be93f905b6,S,253,1,"Topology, Calculus and Approximation-Vilmos Komornik_253_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_253_solution_part_2.png",FALSE,TRUE,,,,9e06e059-5aa2-4e59-bd8c-738219b0d964,S,253,2,"Topology, Calculus and Approximation-Vilmos Komornik_253_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_254_problem.png",FALSE,TRUE,,,,2caec257-0c1a-47e2-9bbb-c29170df6f92,P,254,0,"Topology, Calculus and Approximation-Vilmos Komornik_254_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_254_solution_part_1.png",FALSE,TRUE,,,,1d3a6428-552b-4d47-a938-6fedb1b0fdc7,S,254,1,"Topology, Calculus and Approximation-Vilmos Komornik_254_solution_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_254_solution_part_2.png",FALSE,TRUE,,,,d31068b5-7971-4b55-b464-a8e3258dea39,S,254,2,"Topology, Calculus and Approximation-Vilmos Komornik_254_solution_part_2.png"
"Topology, Calculus and Approximation-Vilmos Komornik_255_problem.png",FALSE,TRUE,,,,341cb514-ba18-4077-b3df-18ebba097fb1,P,255,0,"Topology, Calculus and Approximation-Vilmos Komornik_255_problem.png"
"Topology, Calculus and Approximation-Vilmos Komornik_255_solution.png",FALSE,TRUE,,,,b68e69de-0b63-4f50-9299-2a36f091c5eb,S,255,0,"Topology, Calculus and Approximation-Vilmos Komornik_255_solution.png"
"Topology, Calculus and Approximation-Vilmos Komornik_256_problem_part_1.png",FALSE,TRUE,,,,5d5c012e-fbf0-4799-90bc-b9b8acca1187,P,256,1,"Topology, Calculus and Approximation-Vilmos Komornik_256_problem_part_1.png"
"Topology, Calculus and Approximation-Vilmos Komornik_256_problem_part_2.png",FALSE,TRUE,,,,ff569793-ab2a-4122-9dc7-befe17da8eb7,P,256,2,"Topology, Calculus and Approximation-Vilmos Komornik_256_problem_part_2.png"
